city,latitude,longitude,country,population
Kitcharao,9.4581,125.5756,Philippines,22671
Kitajima,34.1256,134.547,Japan,22670
Calabasas,34.1375,-118.6689,United States,22669
Molde,62.7375,7.1591,Norway,22666
Herdecke,51.4,7.4333,Germany,22665
Esparraguera,41.5381,1.8692,Spain,22665
Joaquin V. Gonzalez,-25.1171,-64.1247,Argentina,22660
Llaillay,-32.85,-70.9667,Chile,22659
McNair,38.9513,-77.4115,United States,22655
Nanyangcun,34.7015,108.3295,China,22654
Guia de Isora,28.211,-16.7784,Spain,22654
Carmona,37.4712,-5.6461,Spain,22652
Lefkada,38.7178,20.6439,Greece,22652
Haddada,34.222,-6.511,Morocco,22652
General Viamonte,-35,-61.0333,Argentina,22649
Bagula,23.335,88.644,India,22649
Roselle,40.6527,-74.2599,United States,22646
Wednesfield,52.5998,-2.0827,United Kingdom,22646
Bronnitsy,55.422,38.2631,Russia,22643
Pullappalli,9.6833,76.6167,India,22640
Asni,31.1676,-7.9126,Morocco,22637
Zedelgem,51.1431,3.1361,Belgium,22635
Barbate de Franco,36.19,-5.9201,Spain,22635
Royken,59.7336,10.4289,Norway,22635
Ramona,33.0474,-116.8766,United States,22634
Martha Lake,47.8479,-122.2327,United States,22634
Olindina,-11.3669,-38.3328,Brazil,22633
Areia,-6.9628,-35.6919,Brazil,22633
Chincholi,17.4651,77.4187,India,22630
Fucecchio,43.7333,10.8,Italy,22630
Machesney Park,42.3666,-89.0266,United States,22630
Carbonara di Bari,41.0767,16.8733,Italy,22625
Morombe,-21.7489,43.3631,Madagascar,22625
Oltenita,44.0864,26.6364,Romania,22624
Manzanares,5.2519,-75.1569,Colombia,22623
Baraki Barak,33.9692,68.9447,Afghanistan,22622
Tnine Lgharbia,32.5719,-8.8569,Morocco,22622
Ban Thoet Thai,20.244,99.6642,Thailand,22620
Buenos Aires,9.1985,-83.2816,Costa Rica,22619
Balyqshy,47.0786,51.8814,Kazakhstan,22617
Chalmette,29.9438,-89.966,United States,22616
Andorra la Vella,42.5,1.5,Andorra,22615
Tocantinopolis,-6.3289,-47.4158,Brazil,22615
Sarande,39.875,20.01,Albania,22613
Ecoporanga,-18.3728,-40.8308,Brazil,22611
Laboulaye,-34.1267,-63.3911,Argentina,22609
Asleben,51.5167,11.55,Germany,22609
Timmapur,19.0484,78.6414,India,22608
Budingen,50.2908,9.1125,Germany,22607
Vernon,41.1973,-74.4857,United States,22605
Lajas,22.4164,-80.2906,Cuba,22602
Savanna-la-Mar,18.2167,-78.1333,Jamaica,22600
Somoniyon,38.4422,68.7769,Tajikistan,22600
Manki,14.1789,74.4818,India,22599
Hirpardangal,24.0474,86.8648,India,22599
Sipoo,60.3769,25.2619,Finland,22595
Penarth,51.43,-3.17,United Kingdom,22595
Fleurus,50.4843,4.5518,Belgium,22594
Farsley,53.8116,-1.6718,United Kingdom,22594
Sliema,35.9125,14.5019,Malta,22591
Bouzeghaia,36.3388,1.2397,Algeria,22590
Warrenton,-28.1114,24.8497,South Africa,22588
Ennis,32.3254,-96.6347,United States,22588
Bad Rappenau,49.2389,9.1028,Germany,22586
Siaya,0.0606,34.2894,Kenya,22586
Yuanchang,23.642,120.323,Taiwan,22586
Furukawa,36.2381,137.1862,Japan,22585
Hillsborough,40.5069,-74.6523,United States,22585
Anthem,33.856,-112.1168,United States,22584
Dawmat al Jandal,29.8148,39.8572,Saudi Arabia,22583
Valasske Mezirici,49.4718,17.9712,Czechia,22580
Bom Jesus dos Perdoes,-23.135,-46.4653,Brazil,22579
Senador Jose Porfirio,-2.5908,-51.9539,Brazil,22576
Oshwe,-3.3833,19.5,Congo (Kinshasa),22576
Govardhan,27.4958,77.4628,India,22576
Los Llanos,18.62,-69.5,Dominican Republic,22573
Boriziny,-15.55,47.6667,Madagascar,22573
Onondaga,42.9686,-76.2169,United States,22573
El Amria,35.5333,-1.0167,Algeria,22572
Vayalar,9.775,76.4292,India,22571
Talayolaparambu,9.785,76.4481,India,22571
Sapulpa,36.0091,-96.1003,United States,22570
Loos,50.6122,3.0136,France,22567
St. John,41.4429,-87.4697,United States,22567
Santa Rosa del Sur,7.9633,-74.0533,Colombia,22563
Marina,36.681,-121.7892,United States,22563
Penwortham,53.74,-2.72,United Kingdom,22561
Polatli,39.5842,32.1472,Turkey,22558
Uenohara,35.6302,139.1086,Japan,22557
Isperih,43.7204,26.8281,Bulgaria,22556
Belabo,4.9333,13.3,Cameroon,22553
Raman,29.9504,74.9785,India,22553
Raman Mandi,29.9504,74.9619,India,22553
Eschborn,50.1437,8.569,Germany,22551
Pokhuria,25.2379,87.6459,India,22550
Sinjar,36.3208,41.8764,Iraq,22549
Frederikshavn,57.4339,10.5361,Denmark,22548
Verkhniy Ufaley,56.05,60.2333,Russia,22548
Tlacolula de Matamoros,16.85,-96.33,Mexico,22545
Gif-sur-Yvette,48.7014,2.1336,France,22544
Mentana,42.0337,12.6444,Italy,22544
Camp Springs,38.8052,-76.9199,United States,22544
Biggleswade,52.0855,-0.2557,United Kingdom,22541
Vengattur,13.0999,79.9321,India,22540
Les Pennes-Mirabeau,43.41,5.3094,France,22537
Greenwood,34.1947,-82.1542,United States,22536
Potters Bar,51.698,-0.183,United Kingdom,22536
Kafr Batna,33.5,36.3667,Syria,22535
Riehen,47.5806,7.6492,Switzerland,22534
Jacaltenango,15.6667,-91.7333,Guatemala,22533
West Springfield,38.7771,-77.2268,United States,22532
Metzingen,48.5367,9.2858,Germany,22530
Sanga,34.732,135.5675,Japan,22529
Bobleshwar,16.83,75.73,India,22528
Arroio do Meio,-29.4008,-51.945,Brazil,22523
Meiwa,34.5477,136.6235,Japan,22523
Katangi,23.4412,79.7962,India,22521
Huautla,21.0308,-98.2864,Mexico,22521
Jussara,-15.865,-50.8678,Brazil,22520
Krnov,50.0897,17.7039,Czechia,22518
Cottage Lake,47.7466,-122.0755,United States,22518
Sabana de Torres,7.3903,-73.5003,Colombia,22512
Jogipet,17.8356,78.0681,India,22512
Melchor Romero,-34.9492,-58.0472,Argentina,22511
Hulikal,11.3193,76.7732,India,22511
Ottobrunn,48.0667,11.6667,Germany,22510
Arbutus,39.2428,-76.6922,United States,22507
Mutata,7.2433,-76.4358,Colombia,22505
Nadvirna,48.6333,24.5833,Ukraine,22504
Kafr Sa`d,31.3557,31.6848,Egypt,22500
Reni,27.161,76.713,India,22500
Pitogo,13.783,122.088,Philippines,22499
Biddeford,43.4673,-70.4511,United States,22498
Zabrat,40.4789,49.9478,Azerbaijan,22497
Coracao de Maria,-12.2333,-38.75,Brazil,22495
West Puente Valley,34.0513,-117.9681,United States,22495
Amposta,40.7099,0.5786,Spain,22492
Corcoran,36.0841,-119.5613,United States,22491
San Pablo Jocopilas,14.5833,-91.45,Guatemala,22490
Burdur,37.7167,30.2833,Turkey,22489
Nkowakowa,-23.886,30.293,South Africa,22484
Sucre,8.8119,-74.7208,Colombia,22480
Oyonnax,46.2556,5.655,France,22480
Chavassheri,11.9647,75.6176,India,22480
Foleshill,52.4255,-1.502,United Kingdom,22478
Erzin,36.9539,36.2022,Turkey,22477
Mount Pearl Park,47.5189,-52.8058,Canada,22477
Crystal,45.0377,-93.3599,United States,22476
Yuli,41.3351,86.2614,China,22474
Chatayamangalam,8.8421,76.8644,India,22473
Acworth,34.0566,-84.6716,United States,22473
Emiliano Zapata,17.7446,-91.7651,Mexico,22469
Heide,54.1961,9.0933,Germany,22467
Catano,18.4375,-66.144,Puerto Rico,22467
Lyndhurst,40.7965,-74.1099,United States,22463
Cacule,-14.5028,-42.2219,Brazil,22462
Ladyzhyn,48.6897,29.2417,Ukraine,22459
Montigny-les-Cormeilles,48.9939,2.195,France,22457
Bloomingdale,41.9497,-88.0895,United States,22457
Buriti Bravo,-5.8369,-43.8339,Brazil,22455
Puente Nacional,19.3302,-96.4837,Mexico,22454
Gan Yavne,31.7886,34.7053,Israel,22453
Mondragon,43.0656,-2.49,Spain,22450
Kavallemmavu,9.4361,76.8819,India,22449
La Porte,41.6069,-86.7142,United States,22449
Podujeve,42.9111,21.1899,Kosovo,22448
Lakeside,32.856,-116.904,United States,22447
Torshavn,62.0098,-6.7713,Faroe Islands,22444
Mihama,34.7789,136.9082,Japan,22440
El Carmen,-24.3875,-65.2592,Argentina,22438
Sunny Isles Beach,25.9385,-80.1246,United States,22437
Aymangala,12.0333,75.7333,India,22436
Moyo,3.6609,31.7247,Uganda,22434
Pirajui,-21.9989,-49.4569,Brazil,22431
Naciria,36.75,3.8333,Algeria,22431
Abrisham,32.555,51.5731,Iran,22429
Finnkolo,11.2681,-5.5111,Mali,22429
Auch,43.6453,0.5886,France,22428
Alwaye,10.1167,76.35,India,22428
Sarea Khas,26.635,84.5483,India,22428
Spennymoor,54.7,-1.59,United Kingdom,22428
Junnardev,22.193,78.592,India,22426
Palmer,40.7007,-75.2628,United States,22424
Sibut,5.7378,19.0867,Central African Republic,22419
Ozark,37.0365,-93.2158,United States,22417
Akcakoca,41.089,31.125,Turkey,22416
West Deptford,39.8431,-75.1852,United States,22416
Maying,36.0448,102.8343,China,22415
Kasamatsucho,35.3672,136.7632,Japan,22415
Jebba,9.1345,4.817,Nigeria,22411
Betsizaraina,-19.9617,48.7628,Madagascar,22409
Ampary,-19.11,46.35,Madagascar,22407
Fangliao,22.4,120.6,Taiwan,22406
Haderslev,55.25,9.5,Denmark,22405
Rixensart,50.7167,4.5333,Belgium,22401
Lushnje,40.9333,19.7,Albania,22400
Zhengtun,25.1494,105.0802,China,22400
Sanhe,35.3266,112.7681,China,22400
Zurbatiyah,33.1564,46.068,Iraq,22400
Kiboga,0.92,31.76,Uganda,22400
Macas,-2.3,-78.1167,Ecuador,22398
Aspe,38.3458,-0.7689,Spain,22397
Bermo,23.7878,85.9353,India,22396
Evans,40.366,-104.739,United States,22396
Abbeville,50.1053,1.8353,France,22395
Yahualica de Gonzalez Gallo,21.1333,-102.9333,Mexico,22394
Quissama,-22.1069,-41.4719,Brazil,22393
Freire,-38.9525,-72.6267,Chile,22390
Szczytno,53.5667,21,Poland,22389
Taishituncun,40.5384,117.1186,China,22388
Dupax del Sur,16.2842,121.0917,Philippines,22388
Litvinov,50.6008,13.6112,Czechia,22387
Montclair,38.6111,-77.34,United States,22387
Piravanthur,9.05,76.9167,India,22380
Peringuzha,9.9667,76.4167,India,22378
Gonghe,35.3308,108.0885,China,22375
Ono,35.4706,136.6276,Japan,22375
Hartbeespoort,-25.7442,27.8994,South Africa,22374
Seymour,38.9476,-85.8911,United States,22371
Bear,39.6189,-75.6808,United States,22370
Mechta Ouled Oulha,35.6706,4.8778,Algeria,22369
Gubakha,58.8667,57.5833,Russia,22368
Lindsay,44.35,-78.7333,Canada,22367
Cienaga de Oro,8.875,-75.6211,Colombia,22365
Perundurai,11.2777,77.5837,India,22364
Arouca,40.9289,-8.2436,Portugal,22359
Rumphi,-11.0172,33.8539,Malawi,22358
Ivrea,45.4674,7.8748,Italy,22357
Itapecerica,-20.4728,-45.1258,Brazil,22356
Strakonice,49.2615,13.9024,Czechia,22355
Saint-Lazare,45.4,-74.1333,Canada,22354
Arbi'a Tighadwiyn,31.4279,-7.5253,Morocco,22353
Tapaktuan,3.2833,97.2333,Indonesia,22352
Villeneuve-sur-Lot,44.4069,0.7042,France,22350
Suwanee,34.0508,-84.0686,United States,22349
Hillside,40.6961,-74.2286,United States,22349
Saavedra,-37.7833,-62.35,Argentina,22347
Saladas,-28.2538,-58.6259,Argentina,22347
Sek'ot'a,12.6253,39.035,Ethiopia,22346
Villa Park,41.8865,-87.9779,United States,22345
Cedro,-6.6069,-39.0619,Brazil,22344
Quickborn,53.7333,9.8972,Germany,22339
Loei,17.4853,101.7307,Thailand,22339
Gurmatkal,16.8677,77.3909,India,22338
Carouge,46.1817,6.1404,Switzerland,22336
Brunswick,43.9007,-69.9761,United States,22336
Tyrnyauz,43.4,42.9167,Russia,22334
Vettikattiri,11.1167,76.1833,India,22333
Mantes-la-Ville,48.9742,1.7108,France,22332
Gilan-e Gharb,34.1422,45.9203,Iran,22331
Junction City,39.0277,-96.8508,United States,22331
Lunbei,23.7833,120.3333,Taiwan,22329
Kadiria,36.5333,3.6833,Algeria,22327
Sambhar,26.9121,75.1836,India,22327
East Peoria,40.6736,-89.5419,United States,22324
Dajianchang,39.4771,117.0842,China,22323
Guerou,16.8196,-11.8375,Mauritania,22323
Taulaha,26.9566,84.0731,India,22321
Bhawanigarh,30.27,76.04,India,22320
Ceccano,41.5667,13.3333,Italy,22320
Chambersburg,39.9315,-77.6556,United States,22319
Owen Sound,44.5667,-80.9333,Canada,22318
Lyman,48.9861,37.8111,Ukraine,22315
Aracariguama,-23.4386,-47.0614,Brazil,22314
Sandino,22.0815,-84.204,Cuba,22314
Frauenfeld,47.558,8.8964,Switzerland,22313
Donaueschingen,47.9531,8.5033,Germany,22312
Daxin,26.621,107.2398,China,22311
Villa San Jose,-32.2,-58.2167,Argentina,22309
Panniyannur,11.7538,75.5528,India,22308
El Doncello,1.68,-75.285,Colombia,22306
Silver Firs,47.8635,-122.1497,United States,22306
Montilla,37.5866,-4.6386,Spain,22305
Cagwait,8.9181,126.3017,Philippines,22305
Evesham,52.092,-1.947,United Kingdom,22304
Sevres,48.8231,2.2108,France,22303
Middleton,43.1064,-89.5059,United States,22301
Lochristi,51.0953,3.8325,Belgium,22300
Bundibugyo,0.71,30.065,Uganda,22300
Phichit,16.4431,100.3467,Thailand,22299
Maracena,37.2075,-3.6331,Spain,22294
Rosiori de Vede,44.065,24.9655,Romania,22294
Karoi,-16.81,29.7,Zimbabwe,22293
Brockville,44.5833,-75.6833,Canada,22293
Tiverton,50.903,-3.488,United Kingdom,22291
Braine-le-Comte,50.6082,4.1434,Belgium,22290
Laja,-37.2795,-72.7149,Chile,22288
Cayo Mambi,20.6647,-75.2814,Cuba,22286
Sanso,11.7114,-6.8503,Mali,22284
Juchitepec,19.1,-98.9,Mexico,22284
Ruston,32.5328,-92.6363,United States,22284
Pale,43.8167,18.5667,Bosnia and Herzegovina,22282
Bartoszyce,54.2535,20.8082,Poland,22281
Monte Aprazivel,-20.7728,-49.7139,Brazil,22280
Valenca do Piaui,-6.4078,-41.7458,Brazil,22279
Montereau-faut-Yonne,48.3831,2.9481,France,22279
Had Sahary,35.3517,3.3609,Algeria,22277
Cisnadie,45.7128,24.1508,Romania,22277
Waxhaw,34.9363,-80.7439,United States,22275
Shoeburyness,51.5316,0.7978,United Kingdom,22275
Chankou,35.7754,104.5345,China,22273
Yokoshibahikari,35.6658,140.5048,Japan,22271
Alfafar,39.4222,-0.3897,Spain,22270
Lordelo do Ouro,41.1532,-8.6509,Portugal,22270
Yakinca,38.3,38.25,Turkey,22269
Acatlan,20.1456,-98.44,Mexico,22268
Maribojoc,9.75,123.85,Philippines,22268
Palaw,12.9597,98.6545,Burma,22267
Waldkirch,48.0939,7.9608,Germany,22266
Sidi Allal Tazi,34.5197,-6.3236,Morocco,22266
Tiruttangal,9.4833,77.8333,India,22265
Koprivnica,46.15,16.8167,Croatia,22262
Senekane,-29.2525,27.7433,Lesotho,22262
Edegem,51.1562,4.4465,Belgium,22261
Telsiai,55.9833,22.25,Lithuania,22261
Rio Segundo,-31.6501,-63.9116,Argentina,22258
Istmina,5.1633,-76.6867,Colombia,22258
Oud-Zuilen,52.1272,5.0694,Netherlands,22257
Sant Pere,42.5833,1.65,Andorra,22256
Ankireddikuntapalem,15.9154,80.2108,India,22256
MacArthur,10.8356,124.9964,Philippines,22256
Vukovar,45.35,19.0033,Croatia,22255
Bhatpuri,29.1531,79.1081,India,22255
Chausa,25.5283,87.0322,India,22253
Nghia Lo,21.5758,104.5192,Vietnam,22253
Eppingen,49.1333,8.9167,Germany,22252
Singampunari,10.1815,78.4231,India,22252
Itsukaichi,35.7294,139.2199,Japan,22252
Athiringal,9.0667,76.5,India,22250
El Hermel,34.3961,36.3875,Lebanon,22250
Tervuren,50.8167,4.5,Belgium,22248
Sanford,43.4244,-70.7573,United States,22247
Silvania,-16.6589,-48.6078,Brazil,22245
Souahlia,35.0408,-1.8881,Algeria,22245
Otsego,45.266,-93.6201,United States,22245
Alangayam,12.6223,78.7521,India,22243
Versmold,52.0436,8.15,Germany,22242
Takahata,38.0027,140.1891,Japan,22242
Litherland,53.4727,-2.999,United Kingdom,22242
Kheiredine,35.9811,0.1686,Algeria,22241
Acheres,48.9622,2.0686,France,22241
Koziatyn,49.7167,28.8333,Ukraine,22241
Maryborough,-25.5375,152.7019,Australia,22237
Huangzhai,38.0605,112.6701,China,22233
Smithfield,41.9014,-71.5308,United States,22233
Yeadon,53.869,-1.688,United Kingdom,22233
Kapolei,21.3399,-158.0677,United States,22232
Ibia,-19.4778,-46.5389,Brazil,22229
Kundgol,15.2561,75.2474,India,22228
Yahualica,20.9492,-98.3819,Mexico,22228
San Agustin,16.5167,121.75,Philippines,22228
Sun Valley,39.6104,-119.777,United States,22228
Sao Filipe,14.8951,-24.5004,Cabo Verde,22227
Metekora,22.1189,88.5772,India,22225
Aichach,48.45,11.1333,Germany,22222
Murayama,38.4833,140.3803,Japan,22222
Sharunah,28.594,30.8516,Egypt,22221
Bristol,41.6827,-71.2694,United States,22220
Swiebodzice,50.8583,16.3167,Poland,22219
Melmuri,11.1806,76.0167,India,22217
Dasnapur,19.4482,78.6129,India,22216
Poggiomarino,40.8,14.55,Italy,22216
Acomb,53.96,-1.1308,United Kingdom,22215
Abu Sir Bana,30.9128,31.2428,Egypt,22214
Moncada,39.5456,-0.3956,Spain,22213
La Quiaca,-22.1056,-65.6,Argentina,22211
Abangaritos,10.2838,-84.9614,Costa Rica,22211
Ashland,37.6942,-122.1159,United States,22210
Bahia de Caraquez,-0.6,-80.425,Ecuador,22209
Ortona,42.3557,14.4036,Italy,22209
Le Petit-Quevilly,49.4306,1.0528,France,22208
Tiruverumbur,10.7937,78.769,India,22207
Topola,44.2525,20.6761,Serbia,22207
Zirapur,24.0222,76.3771,India,22205
Melila,9.0083,76.85,India,22203
Samtredia,42.1625,42.3417,Georgia,22201
Arcueil,48.8067,2.3353,France,22200
Tirat Karmel,32.7667,34.9667,Israel,22200
Hillegom,52.2917,4.5794,Netherlands,22197
Medeiros Neto,-17.3739,-40.2208,Brazil,22194
Simaria,25.5671,87.4929,India,22194
Adalhat,25.282,82.9563,India,22194
Caiundo,-15.7,17.4667,Angola,22193
Mustang,35.3917,-97.7246,United States,22192
Surdulica,42.695,22.1672,Serbia,22190
Ivatsevichy,52.7092,25.3389,Belarus,22189
Sandomierz,50.6833,21.75,Poland,22189
Las Lomitas,-24.7072,-60.5944,Argentina,22186
Kondalampatti,11.6262,78.1189,India,22186
Phularwan,32.1883,73.0286,Pakistan,22184
Duarte,34.161,-117.9504,United States,22184
Orhei,47.3831,28.8231,Moldova,22183
Gubbi,13.3122,76.941,India,22182
Shabestar,38.1803,45.7028,Iran,22181
Kilkenny,52.6506,-7.2514,Ireland,22179
Bakhri,25.5989,86.2607,India,22179
Santo Antonio,-6.3108,-35.4789,Brazil,22177
Yabu,35.3765,134.8163,Japan,22177
Sulmona,42.048,13.9262,Italy,22175
Epernay,49.04,3.9592,France,22174
Batad,11.4167,123.1167,Philippines,22174
Guipos,7.7301,123.3216,Philippines,22173
Qarazhal,48.0063,70.7961,Kazakhstan,22170
Mbaiki,3.8833,18,Central African Republic,22166
Goleniow,53.5639,14.8285,Poland,22166
Chestermere,51.05,-113.8225,Canada,22163
Radevormwald,51.2,7.35,Germany,22159
Carbondale,37.7221,-89.2237,United States,22158
Allschwil,47.5508,7.5358,Switzerland,22155
Vellithiruthi,10.6434,76.1624,India,22155
Columbia Heights,45.0484,-93.2472,United States,22155
Gujan-Mestras,44.6353,-1.0678,France,22153
Adiyaman,37.7634,38.2771,Turkey,22153
Ghriss,35.2481,0.1614,Algeria,22151
Sarapaka,17.6922,80.8614,India,22149
Sant'Arcangelo di Romagna,44.0633,12.4466,Italy,22148
Aleksandrow Lodzki,51.8167,19.3,Poland,22148
Millburn,40.7394,-74.324,United States,22145
Quedgeley,51.825,-2.28,United Kingdom,22145
Katkol,15.95,75.3,India,22143
West Carson,33.8229,-118.2931,United States,22143
Bhanvad,21.93,69.78,India,22142
Bryukhovetskaya,45.8008,39.0042,Russia,22139
Nerja,36.7469,-3.879,Spain,22132
Winter Gardens,32.8376,-116.9268,United States,22131
Pirmed,9.3667,76.8708,India,22130
Muhlenberg,40.3955,-75.925,United States,22127
Alcantara,-2.4084,-44.4176,Brazil,22126
Reigate,51.237,-0.206,United Kingdom,22123
Phetchabun,16.4169,101.1533,Thailand,22121
Nogales,-32.7167,-71.2333,Chile,22120
Pingtan,23.2524,111.412,China,22120
Kingsville,42.1,-82.7167,Canada,22119
Formby,53.5586,-3.0666,United Kingdom,22119
Bourkika,36.4931,2.4759,Algeria,22118
Hastings,44.7318,-92.8538,United States,22117
Talwandi Sabo,29.9838,75.082,India,22115
Klamath Falls,42.2195,-121.7754,United States,22115
Green Valley,31.8393,-111.0009,United States,22114
Lino Lakes,45.1679,-93.083,United States,22113
Qapqal,43.834,81.1581,China,22111
Salemata,12.6342,-12.8198,Senegal,22111
Krolevets,51.5529,33.3825,Ukraine,22111
Cunha,-23.0744,-44.9597,Brazil,22110
Dax,43.7069,-1.0514,France,22109
Karlsfeld,48.227,11.467,Germany,22101
Caojiachuan,34.9016,111.521,China,22100
Arroyito,-23.1733,-56.7747,Paraguay,22100
Namayumba,0.5281,32.2506,Uganda,22100
Shelby,35.2904,-81.5451,United States,22100
Doutou,6.55,1.8833,Benin,22099
La Cruz,-32.8167,-71.2333,Chile,22098
Madhupur,24.7,83.02,India,22097
Bonney Lake,47.1791,-122.17,United States,22090
Cudahy,33.9631,-118.183,United States,22087
Argos,37.635,22.7285,Greece,22085
Pailitas,8.9597,-73.625,Colombia,22083
Howli,26.4224,90.98,India,22083
Huejucar,22.3167,-103.2333,Mexico,22083
Candoni,9.8167,122.6,Philippines,22083
Husnabad,18.1307,79.2082,India,22082
Ocatlan,19.3167,-98.2283,Mexico,22082
Sao Jose do Rio Preto,-22.1508,-42.9239,Brazil,22080
Ilsede,52.2675,10.2236,Germany,22080
Tlet Ighoud,31.8586,-8.8842,Morocco,22080
Hoogezand,53.1572,6.7533,Netherlands,22080
Nevyansk,57.4833,60.2,Russia,22079
Vilnohirsk,48.4824,34.0189,Ukraine,22079
Timbiqui,2.7719,-77.665,Colombia,22077
Vereshchagino,58.0667,54.65,Russia,22077
Taixi,23.7011,120.1989,Taiwan,22077
Camborne,50.213,-5.3,United Kingdom,22074
Newquay,50.412,-5.0757,United Kingdom,22074
Kalchini,26.6889,89.4483,India,22072
Cadca,49.4386,18.7883,Slovakia,22072
Estcourt,-29,29.8833,South Africa,22071
East Ridge,34.9973,-85.2285,United States,22070
Palestrina,41.8333,12.9,Italy,22063
Yorosso,12.3581,-4.7769,Mali,22063
Oxford,33.5967,-85.8687,United States,22063
Mesquite,36.8032,-114.133,United States,22059
Imbert,19.75,-70.83,Dominican Republic,22058
Parsagarhi,26.0935,87.0672,India,22057
Hamidiyeh,31.485,48.4353,Iran,22057
Adampur,31.4322,75.7148,India,22053
Chhanera,21.623,76.372,India,22052
Pelitli,40.9895,39.792,Turkey,22052
Itaiopolis,-26.3358,-49.9058,Brazil,22051
Honmachi,36.0609,136.5006,Japan,22047
Northwood,51.601,-0.4176,United Kingdom,22047
San Martin,-31.4372,-68.5256,Argentina,22046
Ceres,-15.3078,-49.5978,Brazil,22046
Pulimathu,8.742,76.8941,India,22045
Allison Park,40.573,-79.9603,United States,22045
Millau,44.0978,3.0778,France,22044
Khandela,27.605,75.502,India,22044
Aswapuram,17.8348,80.8236,India,22044
Tiquisio,8.5578,-74.2639,Colombia,22041
Sarangani,5.412,125.422,Philippines,22041
Dongta,38.0824,106.339,China,22040
Soltau,52.9833,9.8333,Germany,22040
Mondovi,44.3833,7.8167,Italy,22040
Ruwa,-17.8897,31.2447,Zimbabwe,22038
Sonthofen,47.5142,10.2817,Germany,22035
Jizhuang,40.3613,116.9858,China,22032
Banbishancun,40.37,117.9317,China,22029
Mountain Brook,33.4871,-86.74,United States,22029
Bothell West,47.8056,-122.2401,United States,22029
Woensdrecht,51.43,4.305,Netherlands,22028
Jawad,24.5992,74.8626,India,22026
Gaoshu,22.8,120.5833,Taiwan,22025
Naregal,15.5732,75.808,India,22024
Corail,18.5675,-73.8894,Haiti,22021
Silvania,4.4033,-74.3881,Colombia,22020
Fontaine,45.1931,5.6847,France,22020
Taveta,-3.3956,37.6761,Kenya,22018
Dioumanzana,12.5961,-7.3083,Mali,22018
Comacchio,44.7,12.1833,Italy,22017
Rio Rico,31.4957,-110.9885,United States,22017
Mazagran,35.8956,0.0714,Algeria,22016
Tolosa,11.0633,125.0353,Philippines,22016
Meixedo,41.8522,-6.7706,Portugal,22016
Kotelnikovo,47.6333,43.1333,Russia,22016
Clarksville,38.322,-85.7673,United States,22016
Torrox,36.7607,-3.9524,Spain,22015
New Hartford,43.0586,-75.2821,United States,22015
Ostrow Mazowiecka,52.8,21.9,Poland,22013
Groveland,28.6098,-81.8246,United States,22012
Guimar,28.315,-16.41,Spain,22009
Sokolov,50.1814,12.6402,Czechia,22007
Uliastay,47.7428,96.8433,Mongolia,22006
